Timestamp,Libor 1Y,JPY,EUR,SPX,VIX,1Y OIS,Positioning,lev Positioning,Signal
5/10/2016,0.749,0.9152,0.87935,2084.39,13.63,0.4695,72522,-52827,3498241537
5/9/2016,0.74,0.92315,0.8785,2058.69,14.57,0.463,#N/A,#N/A,-1985132126
5/6/2016,0.758,0.9335,0.8768,2057.14,14.72,0.479,#N/A,#N/A,1668330338
5/5/2016,0.751,0.93235,0.8768,2050.63,15.91,0.477,#N/A,#N/A,652260890.1
5/4/2016,0.76,0.93445,0.87055,2051.12,16.05,0.4855,#N/A,#N/A,-1255364809
5/3/2016,0.769,0.93805,0.86975,2063.37,15.6,0.486,66135,-46955,-2561655356
5/2/2016,0.786,0.9398,0.86705,2081.43,14.68,0.51,#N/A,#N/A,-586648323.6
4/29/2016,0.782,0.94015,0.87295,2065.3,15.7,0.499,#N/A,#N/A,-1728780229
4/28/2016,0.784,0.9249,0.88085,2075.81,15.22,0.506,#N/A,#N/A,-4103116028
4/27/2016,0.79,0.89715,0.8833,2095.15,13.77,0.538,#N/A,#N/A,2370167688
4/26/2016,0.81,0.89835,0.88505,2091.7,13.96,0.532,76885,-42688,1363505424
4/25/2016,0.81,0.89925,0.88745,2087.79,14.08,0.521,#N/A,#N/A,1467872304
4/22/2016,0.807,0.89455,0.8902,2091.58,13.22,0.512,#N/A,#N/A,277967313.9
4/21/2016,0.801,0.9136,0.8859,2091.48,13.95,0.5125,#N/A,#N/A,-651733558.4
4/20/2016,0.795,0.91035,0.88515,2102.4,13.28,0.5045,#N/A,#N/A,578659919.2
4/19/2016,0.772,0.91575,0.88045,2100.8,13.24,0.483,79662,-59560,2562806280
4/18/2016,0.756,0.9189,0.88385,2094.34,13.35,0.466,#N/A,#N/A,3276319082
4/15/2016,0.751,0.9194,0.8863,2080.73,13.62,0.463,#N/A,#N/A,-2650818277
4/14/2016,0.762,0.91405,0.88745,2082.78,13.72,0.4785,#N/A,#N/A,-211418372.8
4/13/2016,0.752,0.91455,0.887,2082.42,13.84,0.4725,#N/A,#N/A,1419201350
4/12/2016,0.753,0.92125,0.87825,2061.72,14.85,0.472,52735,-61981,1473682056
4/11/2016,0.743,0.9264,0.87655,2041.99,16.26,0.4655,#N/A,#N/A,-1600308115
4/8/2016,0.743,0.92545,0.8771,2047.6,15.36,0.467,#N/A,#N/A,-61965019.94
4/7/2016,0.728,0.9241,0.87895,2041.91,16.16,0.459,#N/A,#N/A,-1939613764
4/6/2016,0.748,0.9108,0.87725,2066.66,14.09,0.48,#N/A,#N/A,4572065013
4/5/2016,0.736,0.9061,0.87845,2045.17,15.42,0.469,45018,-63918,-1497451290
4/4/2016,0.75,0.8982,0.87785,2066.13,14.12,0.49,#N/A,#N/A,-1502812149
4/1/2016,0.758,0.89555,0.8781,2072.78,13.1,0.498,#N/A,#N/A,2096406032
3/31/2016,0.74,0.8883,0.87875,2059.74,13.95,0.479,#N/A,#N/A,-2391564446
3/30/2016,0.745,0.88945,0.882,2063.95,13.56,0.484,#N/A,#N/A,-283043555.1
3/29/2016,0.767,0.88735,0.88565,2055.01,13.82,0.524,48077,-70972,4772218959
3/28/2016,0.814,0.8814,0.89315,2037.05,15.24,0.543,#N/A,#N/A,14218860.91
3/25/2016,0.82,0.8844,0.89555,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/24/2016,0.82,0.8857,0.89495,2035.94,14.74,0.552,#N/A,#N/A,860409094.9
3/23/2016,0.809,0.88985,0.89415,2036.71,14.94,0.538,#N/A,#N/A,-4177765668
3/22/2016,0.818,0.8899,0.8915,2049.8,14.17,0.553,55880,-70303,-1494348229
3/21/2016,0.803,0.8932,0.8896,2051.6,13.79,0.541,#N/A,#N/A,1465239910
3/18/2016,0.778,0.8963,0.8873,2049.58,14.02,0.519,#N/A,#N/A,728745635.3
3/17/2016,0.783,0.8978,0.88345,2040.59,14.44,0.519,#N/A,#N/A,164551619.1
3/16/2016,0.775,0.88815,0.89085,2027.22,14.99,0.605,#N/A,#N/A,1416574194
3/15/2016,0.85,0.8835,0.9002,2015.93,16.84,0.58,38139,-61080,-1895273520
3/14/2016,0.835,0.87855,0.90045,2019.64,16.92,0.574,#N/A,#N/A,2096771989
3/11/2016,0.829,0.8786,0.89675,2022.19,16.5,0.568,#N/A,#N/A,2819711917
3/10/2016,0.811,0.8836,0.8947,1989.57,18.05,0.542,#N/A,#N/A,3010122755
3/9/2016,0.805,0.8818,0.90865,1989.26,18.34,0.54,#N/A,#N/A,1056179220
3/8/2016,0.783,0.888,0.90865,1979.26,18.67,0.52,40652,-69502,-4251595378
3/7/2016,0.799,0.88135,0.90795,2001.76,17.35,0.535,#N/A,#N/A,676368717.5
3/4/2016,0.775,0.87905,0.90875,1999.99,16.86,0.523,#N/A,#N/A,1195967728
3/3/2016,0.762,0.8796,0.9125,1993.4,16.7,0.503,#N/A,#N/A,552343160.7
3/2/2016,0.769,0.8813,0.92015,1986.45,17.09,0.508,#N/A,#N/A,2822694099
3/1/2016,0.767,0.8771,0.92025,1978.35,17.7,0.505,50771,-69627,5687944343
2/29/2016,0.747,0.8874,0.9197,1932.23,20.55,0.48,#N/A,#N/A,-3082850806
2/26/2016,0.748,0.8772,0.91455,1948.05,19.81,0.484,#N/A,#N/A,-4402578936
2/25/2016,0.712,0.885,0.90715,1951.7,19.11,0.444,#N/A,#N/A,3196235085
2/24/2016,0.726,0.8914,0.90805,1929.8,20.72,0.444,#N/A,#N/A,2333986758
2/23/2016,0.715,0.89195,0.9074,1921.27,20.98,0.45,57572,-71667,-4183059115
2/22/2016,0.721,0.88555,0.90665,1945.5,19.38,0.452,#N/A,#N/A,932693916.6
2/19/2016,0.717,0.88835,0.8981,1917.78,20.53,0.444,#N/A,#N/A,-625499455.4
2/18/2016,0.69,0.88305,0.90035,1917.83,21.64,0.426,#N/A,#N/A,-1359510636
2/17/2016,0.699,0.8764,0.89865,1926.82,22.31,0.443,#N/A,#N/A,1194913443
2/16/2016,0.687,0.8766,0.89735,1895.58,24.11,0.415,52220,-75727,1940902327
2/15/2016,0.692,0.8728,0.89645,#N/A,#N/A,#N/A,#N/A,#N/A,1025629297
2/12/2016,0.685,0.8832,0.8881,1864.78,25.4,0.41,#N/A,#N/A,1713315097
2/11/2016,0.662,0.8895,0.88305,1829.08,28.14,0.431,#N/A,#N/A,516447524.4
2/10/2016,0.682,0.8823,0.88575,1851.86,26.29,0.431,#N/A,#N/A,-277393241.6
2/9/2016,0.691,0.8686,0.8855,1852.21,26.54,0.45,46075,-72265,450768497.7
2/8/2016,0.704,0.86325,0.8931,1853.44,26,0.45,#N/A,#N/A,-817381997.3
2/5/2016,0.711,0.85545,0.89615,1880.05,23.38,0.464,#N/A,#N/A,-4357242159
2/4/2016,0.686,0.85635,0.89225,1915.45,21.84,0.443,#N/A,#N/A,-1651205148
2/3/2016,0.678,0.8482,0.90055,1912.53,21.65,0.443,#N/A,#N/A,-1335619425
2/2/2016,0.684,0.8336,0.91585,1903.03,21.98,0.453,51644,-88741,-3770248286
2/1/2016,0.71,0.82655,0.9184,1939.38,19.98,0.488,#N/A,#N/A,489506613.1
1/29/2016,0.696,0.82605,0.9228,1940.24,20.2,0.466,#N/A,#N/A,3189106991
1/28/2016,0.723,0.8416,0.91415,1893.36,22.42,0.484,#N/A,#N/A,-82373091.1
1/27/2016,0.734,0.8426,0.91805,1882.95,23.11,0.505,#N/A,#N/A,-394346684.3
1/26/2016,0.738,0.8444,0.9198,1903.63,22.5,0.496,39650,-69315,966943624.9
1/25/2016,0.748,0.84535,0.92175,1877.08,24.15,0.509,#N/A,#N/A,-2181284429
1/22/2016,0.751,0.8419,0.92615,1906.9,22.34,0.51,#N/A,#N/A,-469828154
1/21/2016,0.731,0.8495,0.91965,1868.99,26.69,0.48,#N/A,#N/A,1035790652
1/20/2016,0.734,0.8552,0.9182,1859.33,27.59,0.4745,#N/A,#N/A,-4282740404
1/19/2016,0.764,0.85005,0.9167,1881.33,26.05,0.508,45456,-78987,-717035945.1
1/18/2016,0.739,0.85215,0.9181,#N/A,#N/A,#N/A,#N/A,#N/A,339022835.4
1/15/2016,0.736,0.8542,0.91605,1880.33,27.02,0.4925,#N/A,#N/A,-6508872756
1/14/2016,0.776,0.8471,0.92035,1921.84,23.95,0.528,#N/A,#N/A,-631582431.1
1/13/2016,0.789,0.8497,0.91935,1890.28,25.22,0.54,#N/A,#N/A,-6004506591
1/12/2016,0.797,0.85,0.921,1938.68,22.47,0.5375,48994,-54501,243086036
1/11/2016,0.796,0.84935,0.9208,1923.67,24.3,0.5405,#N/A,#N/A,-995466124.1
1/8/2016,0.796,0.8514,0.9148,1922.03,27.01,0.556,#N/A,#N/A,-4402316126
1/7/2016,0.794,0.84975,0.91445,1943.09,24.99,0.551,#N/A,#N/A,-5444140419
1/6/2016,0.817,0.8441,0.92755,1990.26,20.59,0.58,#N/A,#N/A,-1074437846
1/5/2016,0.846,0.8399,0.9304,2016.71,19.34,0.603,65582,-60212,618865976.7
1/4/2016,0.852,0.83725,0.9232,2012.66,20.7,0.605,#N/A,#N/A,1788399466
1/1/2016,0.869,0.8311,0.9208,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/31/2015,0.869,0.83115,0.92075,2043.94,18.21,0.615,#N/A,#N/A,-796491779.8
12/30/2015,0.873,0.82975,0.9147,2063.36,17.29,0.623,#N/A,#N/A,-1405164028
12/29/2015,0.866,0.83015,0.91595,2078.36,16.08,0.618,91589,-59697,281784350.4
12/28/2015,0.846,0.83055,0.91175,2056.5,16.91,0.601,#N/A,#N/A,1014898864
12/25/2015,0.84,0.8304,0.911,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/24/2015,0.84,0.8303,0.91165,2060.99,15.74,0.593,#N/A,#N/A,-709447860.8
12/23/2015,0.828,0.82695,0.91665,2064.29,15.57,0.586,#N/A,#N/A,2730203288
12/22/2015,0.823,0.82595,0.91285,2038.97,16.6,0.58,76558,-52502,2268937730
12/21/2015,0.817,0.82515,0.9162,2021.15,18.7,0.572,#N/A,#N/A,1261747094
12/18/2015,0.805,0.82495,0.92015,2005.55,20.7,0.565,#N/A,#N/A,-2907212649
12/17/2015,0.798,0.81595,0.92375,2041.89,18.94,0.559,#N/A,#N/A,-5665369112
12/16/2015,0.775,0.8182,0.9164,2073.07,17.86,0.543,#N/A,#N/A,2114644735
12/15/2015,0.751,0.8218,0.91515,2043.41,20.95,0.521,79193,-32571,5570404319
12/14/2015,0.737,0.82625,0.90975,2021.94,22.73,0.515,#N/A,#N/A,4497627377
12/11/2015,0.719,0.82735,0.91,2012.37,24.39,0.5095,#N/A,#N/A,451464978.9
12/10/2015,0.76,0.82235,0.91405,2052.23,19.34,0.555,#N/A,#N/A,-371938928.9
12/9/2015,0.738,0.8235,0.90695,2047.62,19.61,0.546,#N/A,#N/A,-2721616519
12/8/2015,0.759,0.8134,0.91795,2063.59,17.6,0.56,90291,-52234,-637958148
12/7/2015,0.742,0.81055,0.92285,2077.07,15.84,0.547,#N/A,#N/A,1454060027
12/4/2015,0.731,0.8119,0.9186,2091.69,14.81,0.542,#N/A,#N/A,322502644.4
12/3/2015,0.722,0.81555,0.91425,2049.62,18.11,0.541,#N/A,#N/A,-1584982137
12/2/2015,0.704,0.8114,0.94205,2079.51,15.91,0.527,#N/A,#N/A,-820847270
12/1/2015,0.678,0.81385,0.9406,2102.63,14.67,0.496,95170,-67875,1834019483
11/30/2015,0.691,0.81235,0.94655,2080.41,16.13,0.512,#N/A,#N/A,#N/A
11/27/2015,0.686,0.81405,0.94405,2090.11,15.12,0.504,#N/A,#N/A,#N/A
11/26/2015,0.682,0.81555,0.94255,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/25/2015,0.681,0.81485,0.94105,2088.87,15.19,0.508,#N/A,#N/A,#N/A
11/24/2015,0.678,0.8161,0.93975,2089.14,15.93,0.503,91920,-75424,#N/A
11/23/2015,0.681,0.81405,0.9402,2086.59,15.62,0.501,#N/A,#N/A,#N/A
11/20/2015,0.656,0.8136,0.93935,2089.17,15.47,0.479,#N/A,#N/A,#N/A
11/19/2015,0.644,0.8139,0.9316,2081.24,16.99,0.472,#N/A,#N/A,#N/A
11/18/2015,0.637,0.80885,0.93815,2083.58,16.85,0.465,#N/A,#N/A,#N/A
11/17/2015,0.631,0.81005,0.93945,2050.44,18.84,0.463,92613,-100030,#N/A
11/16/2015,0.623,0.81185,0.93575,2053.19,18.16,0.45,#N/A,#N/A,#N/A
11/13/2015,0.625,0.81535,0.9277,2023.04,20.08,0.458,#N/A,#N/A,#N/A
11/12/2015,0.643,0.8156,0.92445,2045.97,18.37,0.473,#N/A,#N/A,#N/A
11/11/2015,0.64,0.81405,0.93075,2075,16.06,0.473,#N/A,#N/A,#N/A
11/10/2015,0.635,0.8119,0.93255,2081.72,15.29,0.46,115005,-109501,#N/A
11/9/2015,0.642,0.81175,0.93025,2078.58,16.52,0.47,#N/A,#N/A,#N/A
11/6/2015,0.641,0.81195,0.93105,2099.2,14.33,0.48,#N/A,#N/A,#N/A
11/5/2015,0.598,0.82135,0.91875,2099.93,15.05,0.423,#N/A,#N/A,#N/A
11/4/2015,0.591,0.82265,0.9203,2102.31,15.51,0.429,#N/A,#N/A,#N/A
11/3/2015,0.576,0.826,0.91175,2109.79,14.54,0.407,130350,-106393,#N/A
11/2/2015,0.571,0.82815,0.90765,2104.05,14.15,0.399,#N/A,#N/A,#N/A
10/30/2015,0.553,0.829,0.90865,2079.36,15.07,0.38,#N/A,#N/A,#N/A
10/29/2015,0.556,0.82555,0.91105,2089.41,14.61,0.3835,#N/A,#N/A,#N/A
10/28/2015,0.544,0.8258,0.91575,2090.35,14.33,0.368,#N/A,#N/A,#N/A
10/27/2015,0.488,0.83005,0.9051,2065.89,15.43,0.3106,126051,-106167,#N/A
10/26/2015,0.494,0.8258,0.90445,2071.18,15.29,0.322,#N/A,#N/A,#N/A
10/23/2015,0.496,0.8233,0.90765,2075.15,14.46,0.327,#N/A,#N/A,#N/A
10/22/2015,0.479,0.8286,0.90035,2052.51,14.45,0.296,#N/A,#N/A,#N/A
10/21/2015,0.477,0.83365,0.8819,2018.94,16.7,0.305,#N/A,#N/A,#N/A
10/20/2015,0.481,0.83445,0.88125,2030.77,15.75,0.307,111492,-120275,#N/A
10/19/2015,0.461,0.83695,0.88305,2033.66,14.98,0.295,#N/A,#N/A,#N/A
10/16/2015,0.472,0.8372,0.88135,2033.11,15.05,0.305,#N/A,#N/A,#N/A
10/15/2015,0.465,0.84115,0.8785,2023.86,16.05,0.297,#N/A,#N/A,#N/A
10/14/2015,0.44,0.84155,0.87155,1994.24,18.03,0.273,#N/A,#N/A,#N/A
10/13/2015,0.477,0.8351,0.87865,2003.69,17.67,0.314,103936,-119299,#N/A
10/12/2015,0.49,0.8331,0.88065,2017.46,16.17,0.325,#N/A,#N/A,#N/A
10/9/2015,0.495,0.83145,0.8804,2014.89,17.08,0.327,#N/A,#N/A,#N/A
10/8/2015,0.495,0.8338,0.8866,2013.43,17.42,0.316,#N/A,#N/A,#N/A
10/7/2015,0.492,0.8332,0.89005,1995.83,18.4,0.318,#N/A,#N/A,#N/A
10/6/2015,0.476,0.8316,0.8872,1979.92,19.4,0.303,86199,-114696,#N/A
10/5/2015,0.485,0.83015,0.89405,1987.05,19.54,0.308,#N/A,#N/A,#N/A
10/2/2015,0.4695,0.834,0.8921,1951.36,20.94,0.289,#N/A,#N/A,#N/A
10/1/2015,0.515,0.8338,0.89315,1923.82,22.55,0.335,#N/A,#N/A,#N/A
9/30/2015,0.498,0.83425,0.8947,1920.03,24.5,0.321,#N/A,#N/A,#N/A
9/29/2015,0.49,0.8352,0.889,1884.09,26.83,0.313,53450,-90411,#N/A
9/28/2015,0.502,0.8339,0.8892,1881.77,27.63,0.323,#N/A,#N/A,#N/A
9/25/2015,0.511,0.8293,0.8933,1931.34,23.62,0.332,#N/A,#N/A,#N/A
9/24/2015,0.505,0.83275,0.8905,1932.24,23.47,0.32,#N/A,#N/A,#N/A
9/23/2015,0.508,0.83125,0.89395,1938.76,22.13,0.331,#N/A,#N/A,#N/A
9/22/2015,0.5,0.8323,0.89925,1942.74,22.44,0.32,55592,-95348,#N/A
9/21/2015,0.522,0.82955,0.8937,1966.97,20.14,0.351,#N/A,#N/A,#N/A
9/18/2015,0.505,0.8334,0.88455,1958.03,22.28,0.346,#N/A,#N/A,#N/A
9/17/2015,0.517,0.8333,0.8744,1990.2,21.14,0.414,#N/A,#N/A,#N/A
9/16/2015,0.595,0.8294,0.88575,1995.31,21.35,0.422,#N/A,#N/A,#N/A
9/15/2015,0.592,0.8303,0.88755,1978.09,22.54,0.422,60199,-98493,#N/A
9/14/2015,0.555,0.8317,0.88335,1953.03,24.25,0.396,#N/A,#N/A,#N/A
9/11/2015,0.549,0.8293,0.88185,1961.05,23.2,0.393,#N/A,#N/A,#N/A
9/10/2015,0.556,0.8291,0.88655,1952.29,24.37,0.398,#N/A,#N/A,#N/A
9/9/2015,0.55,0.8298,0.89245,1942.04,26.23,0.397,#N/A,#N/A,#N/A
9/8/2015,0.544,0.8347,0.8929,1969.41,24.9,0.388,60058,-92950,#N/A
9/7/2015,0.544,0.8384,0.89545,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/4/2015,0.537,0.8403,0.8971,1921.22,27.8,0.374,#N/A,#N/A,#N/A
9/3/2015,0.531,0.8328,0.899,1951.13,25.61,0.368,#N/A,#N/A,#N/A
9/2/2015,0.522,0.8311,0.8907,1948.86,26.09,0.371,#N/A,#N/A,#N/A
9/1/2015,0.524,0.8377,0.8838,1913.85,31.4,0.377,68274,-78635,#N/A
8/31/2015,0.551,0.8249,0.8917,1972.18,28.43,0.394,#N/A,#N/A,#N/A
8/28/2015,0.535,0.8216,0.8945,1988.87,26.05,0.381,#N/A,#N/A,#N/A
8/27/2015,0.51,0.8262,0.88925,1987.66,26.1,0.349,#N/A,#N/A,#N/A
8/26/2015,0.494,0.8339,0.88375,1940.51,30.32,0.332,#N/A,#N/A,#N/A
8/25/2015,0.486,0.84135,0.86825,1867.61,36.02,0.342,91461,-51272,#N/A
8/24/2015,0.479,0.84445,0.86045,1893.21,40.74,0.314,#N/A,#N/A,#N/A
8/21/2015,0.529,0.8195,0.878,1970.89,28.03,0.373,#N/A,#N/A,#N/A
8/20/2015,0.551,0.81035,0.88955,2035.73,19.14,0.394,#N/A,#N/A,#N/A
8/19/2015,0.555,0.8077,0.8993,2079.61,15.25,0.406,#N/A,#N/A,#N/A
8/18/2015,0.594,0.8038,0.90735,2096.92,13.79,0.434,140649,-72284,#N/A
8/17/2015,0.584,0.80395,0.90265,2102.44,13.02,0.426,#N/A,#N/A,#N/A
8/14/2015,0.599,0.8044,0.90035,2091.54,12.83,0.438,#N/A,#N/A,#N/A
8/13/2015,0.589,0.8037,0.89695,2083.39,13.49,0.43,#N/A,#N/A,#N/A
8/12/2015,0.561,0.8051,0.89635,2086.05,13.61,0.402,#N/A,#N/A,#N/A
8/11/2015,0.567,0.7992,0.90575,2084.07,13.71,0.407,141698,-80555,#N/A
8/10/2015,0.597,0.80235,0.90745,2104.18,12.23,0.442,#N/A,#N/A,#N/A
8/7/2015,0.596,0.805,0.9117,2077.57,13.39,0.444,#N/A,#N/A,#N/A
8/6/2015,0.584,0.80165,0.91535,2083.56,13.77,0.421,#N/A,#N/A,#N/A
8/5/2015,0.592,0.80065,0.91695,2099.84,12.51,0.429,#N/A,#N/A,#N/A
8/4/2015,0.589,0.80395,0.91895,2093.32,13,0.411,139921,-75814,#N/A
8/3/2015,0.542,0.80625,0.9132,2098.04,12.56,0.38,#N/A,#N/A,#N/A
7/31/2015,0.54,0.80685,0.9101,2103.84,12.12,0.387,#N/A,#N/A,#N/A
7/30/2015,0.584,0.8055,0.91465,2108.63,12.13,0.425,#N/A,#N/A,#N/A
7/29/2015,0.55,0.8069,0.91025,2108.57,12.5,0.386,#N/A,#N/A,#N/A
7/28/2015,0.547,0.80935,0.90415,2093.25,13.44,0.382,147491,-68899,#N/A
7/27/2015,0.535,0.8114,0.9014,2067.64,15.6,0.381,#N/A,#N/A,#N/A
7/24/2015,0.549,0.8076,0.9104,2079.65,13.74,0.396,#N/A,#N/A,#N/A
7/23/2015,0.558,0.807,0.91055,2102.15,12.64,0.402,#N/A,#N/A,#N/A
7/22/2015,0.5635,0.80665,0.91465,2114.15,12.12,0.402,#N/A,#N/A,#N/A
7/21/2015,0.552,0.80715,0.9143,2119.21,12.22,0.398,164428,-78626,#N/A
7/20/2015,0.566,0.8047,0.9236,2128.28,12.25,0.402,#N/A,#N/A,#N/A
7/17/2015,0.539,0.80595,0.92345,2126.64,11.95,0.382,#N/A,#N/A,#N/A
7/16/2015,0.527,0.8054,0.9195,2124.29,12.11,0.37,#N/A,#N/A,#N/A
7/15/2015,0.508,0.8079,0.91335,2107.4,13.23,0.35,#N/A,#N/A,#N/A
7/14/2015,0.509,0.8105,0.9081,2108.95,13.37,0.343,160372,-82385,#N/A
7/13/2015,0.53,0.8101,0.9088,2099.6,13.9,0.356,#N/A,#N/A,#N/A
7/10/2015,0.512,0.8146,0.8957,2076.62,16.83,0.352,#N/A,#N/A,#N/A
7/9/2015,0.479,0.8241,0.9059,2051.31,19.97,0.316,#N/A,#N/A,#N/A
7/8/2015,0.459,0.82845,0.9026,2046.68,19.66,0.301,#N/A,#N/A,#N/A
7/7/2015,0.483,0.8161,0.9081,2081.34,16.09,0.303,159162,-93376,#N/A
7/6/2015,0.488,0.81585,0.9044,2068.76,17.01,0.32,#N/A,#N/A,#N/A
7/3/2015,0.496,0.8142,0.89975,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/2/2015,0.504,0.81255,0.90215,2076.78,16.79,0.336,#N/A,#N/A,#N/A
7/1/2015,0.535,0.81185,0.9047,2077.42,16.09,0.362,#N/A,#N/A,#N/A
6/30/2015,0.514,0.81635,0.8979,2063.11,18.23,0.333,160728,-92235,#N/A
6/29/2015,0.503,0.81605,0.889996,2057.64,18.85,0.334,#N/A,#N/A,#N/A
6/26/2015,0.53,0.8074,0.895576,2101.49,14.02,0.362,#N/A,#N/A,#N/A
6/25/2015,0.519,0.80895,0.892499,2102.31,14.01,0.347,#N/A,#N/A,#N/A
6/24/2015,0.511,0.80745,0.892299,2108.58,13.26,0.341,#N/A,#N/A,#N/A
6/23/2015,0.524,0.8067,0.895255,2124.2,12.11,0.349,181202,-94349,#N/A
6/22/2015,0.513,0.81055,0.881756,2122.85,12.74,0.337,#N/A,#N/A,#N/A
6/19/2015,0.502,0.81515,0.880824,2109.99,13.96,0.329,#N/A,#N/A,#N/A
6/18/2015,0.514,0.8132,0.880282,2121.24,13.19,0.346,#N/A,#N/A,#N/A
6/17/2015,0.518,0.81015,0.882068,2100.44,14.5,0.372,#N/A,#N/A,#N/A
6/16/2015,0.551,0.81065,0.889047,2096.29,14.81,0.372,161897,-73811,#N/A
6/15/2015,0.558,0.81025,0.88625,2084.43,15.39,0.379,#N/A,#N/A,#N/A
6/12/2015,0.568,0.8105,0.887351,2094.11,13.78,0.394,#N/A,#N/A,#N/A
6/11/2015,0.5625,0.8102,0.888257,2108.86,12.85,0.395,#N/A,#N/A,#N/A
6/10/2015,0.556,0.81515,0.882885,2105.2,13.22,0.386,#N/A,#N/A,#N/A
6/9/2015,0.548,0.80425,0.88625,2080.15,14.47,0.378,166848,-75646,#N/A
6/8/2015,0.533,0.8033,0.885622,2079.28,15.29,0.365,#N/A,#N/A,#N/A
6/5/2015,0.544,0.796,0.899847,2092.83,14.21,0.38,#N/A,#N/A,#N/A
6/4/2015,0.511,0.804,0.889798,2095.84,14.71,0.346,#N/A,#N/A,#N/A
6/3/2015,0.508,0.8048,0.886957,2114.07,13.66,0.343,#N/A,#N/A,#N/A
6/2/2015,0.499,0.8057,0.896499,2109.6,14.24,0.331,181425,-61944,#N/A
6/1/2015,0.502,0.8014,0.915122,2111.73,13.97,0.332,#N/A,#N/A,#N/A
5/29/2015,0.487,0.8055,0.910084,2107.39,13.84,0.315,#N/A,#N/A,#N/A
5/28/2015,0.498,0.8067,0.913367,2120.79,13.31,0.327,#N/A,#N/A,#N/A
5/27/2015,0.507,0.8086,0.917011,2123.48,13.27,0.339,#N/A,#N/A,#N/A
5/26/2015,0.502,0.8123,0.919667,2104.2,14.06,0.333,182210,-68110,#N/A
5/25/2015,0.5,0.82265,0.910954,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/22/2015,0.499,0.8227,0.907647,2126.06,12.13,0.332,#N/A,#N/A,#N/A
5/21/2015,0.474,0.82615,0.899888,2130.82,12.11,0.309,#N/A,#N/A,#N/A
5/20/2015,0.476,0.824,0.901469,2125.85,12.88,0.308,#N/A,#N/A,#N/A
5/19/2015,0.484,0.82855,0.896901,2127.83,12.85,0.315,188198,-52331,#N/A
5/18/2015,0.465,0.8334,0.883744,2129.2,12.73,0.298,#N/A,#N/A,#N/A
5/15/2015,0.451,0.8383,0.873172,2122.73,12.38,0.283,#N/A,#N/A,#N/A
5/14/2015,0.446,0.83915,0.876424,2121.1,12.74,0.284,#N/A,#N/A,#N/A
5/13/2015,0.459,0.8392,0.880475,2098.48,13.76,0.295,#N/A,#N/A,#N/A
5/12/2015,0.473,0.8343,0.891782,2099.12,13.86,0.312,177887,-61173,#N/A
5/11/2015,0.48,0.83275,0.896459,2105.33,13.85,0.312,#N/A,#N/A,#N/A
5/8/2015,0.463,0.8347,0.892499,2116.1,12.86,0.333,#N/A,#N/A,#N/A
5/7/2015,0.49,0.8352,0.887587,2088,15.13,0.323,#N/A,#N/A,#N/A
5/6/2015,0.486,0.83705,0.880786,2080.15,15.15,0.32,#N/A,#N/A,#N/A
5/5/2015,0.495,0.83415,0.893975,2089.46,14.31,0.328,177007,-70064,#N/A
5/4/2015,0.491,0.8324,0.897183,2114.49,12.85,0.321,#N/A,#N/A,#N/A
5/1/2015,0.488,0.8321,0.892738,2108.29,12.7,0.319,#N/A,#N/A,#N/A
4/30/2015,0.473,0.83775,0.890908,2085.51,14.55,0.313,#N/A,#N/A,#N/A
4/29/2015,0.461,0.84005,0.898352,2106.85,13.39,0.299,#N/A,#N/A,#N/A
4/28/2015,0.464,0.8413,0.910622,2114.76,12.41,0.294,177815,-56277,#N/A
4/27/2015,0.456,0.84005,0.9184,2108.92,13.12,0.287,#N/A,#N/A,#N/A
4/24/2015,0.452,0.8404,0.919625,2117.69,12.29,0.283,#N/A,#N/A,#N/A
4/23/2015,0.462,0.83625,0.92366,2112.93,12.48,0.299,#N/A,#N/A,#N/A
4/22/2015,0.474,0.8339,0.932271,2107.96,12.71,0.303,#N/A,#N/A,#N/A
4/21/2015,0.46,0.83565,0.931489,2097.29,13.25,0.293,173257,-54274,#N/A
4/20/2015,0.457,0.83895,0.931316,2100.4,13.3,0.295,#N/A,#N/A,#N/A
4/17/2015,0.453,0.8409,0.925326,2081.18,13.89,0.286,#N/A,#N/A,#N/A
4/16/2015,0.438,0.84025,0.929239,2104.99,12.6,0.272,#N/A,#N/A,#N/A
4/15/2015,0.444,0.83925,0.93576,2106.63,12.84,0.278,#N/A,#N/A,#N/A
4/14/2015,0.449,0.83765,0.938659,2095.84,13.67,0.283,179926,-64254,#N/A
4/13/2015,0.454,0.8324,0.946298,2092.43,13.94,0.294,#N/A,#N/A,#N/A
4/10/2015,0.467,0.8318,0.94304,2102.06,12.58,0.301,#N/A,#N/A,#N/A
4/9/2015,0.463,0.82925,0.93813,2091.18,13.09,0.3,#N/A,#N/A,#N/A
4/8/2015,0.451,0.83235,0.927601,2081.9,13.98,0.293,#N/A,#N/A,#N/A
4/7/2015,0.45,0.8314,0.924599,2076.33,14.78,0.284,177092,-70704,#N/A
